voter_id,precinct,party,age,gender,ethnicity,mail_ballot_status,vote_history_2016,vote_history_2018,vote_history_2020,vote_history_2022,vote_history_2024
CA10002510,0710050,N,83,M,H,Y,N,N,N,Y,N
CA10002511,0720028,N,64,F,W,Y,Y,N,Y,N,N
CA10002512,0720022,D,57,U,W,Y,Y,N,N,Y,Y
CA10002513,0725013,D,77,F,W,Y,N,N,N,Y,N
CA10002514,0720026,R,67,F,W,Y,Y,Y,Y,N,Y
CA10002515,0720013,R,60,F,W,Y,Y,N,Y,Y,Y
CA10002516,0200142,N,48,M,H,Y,Y,N,Y,N,Y
CA10002517,0200130,R,52,F,W,Y,N,N,N,N,Y
CA10002518,0720020,D,37,M,W,Y,Y,Y,Y,N,N
CA10002519,0725013,N,68,M,W,Y,Y,N,Y,N,Y
CA10002520,0725012,D,71,M,W,Y,N,Y,Y,N,N
CA10002521,0725002,D,64,M,W,N,Y,N,N,Y,Y
CA10002522,0720029,N,24,M,W,Y,N,N,N,N,N
CA10002523,0725012,R,47,F,W,Y,N,N,Y,N,N
CA10002524,0200147,D,49,M,W,Y,N,Y,N,N,N
CA10002525,0725005,R,37,M,W,N,N,N,N,N,N
CA10002526,0720021,D,26,U,H,Y,Y,Y,Y,Y,Y
CA10002527,0720022,R,32,M,H,N,Y,Y,N,Y,N
CA10002528,0200048,D,38,F,W,Y,Y,Y,Y,Y,Y
CA10002529,0720018,D,25,F,W,Y,Y,Y,Y,Y,Y
CA10002530,0725001,D,59,F,W,Y,N,N,N,Y,N
CA10002531,0725004,D,21,U,O,Y,N,Y,N,Y,Y
CA10002532,0720029,N,35,F,W,N,N,Y,N,Y,Y
CA10002533,0710051,N,37,F,W,Y,N,N,N,N,N
CA10002534,0720027,D,51,M,W,N,N,Y,Y,Y,N
CA10002535,0200117,R,83,F,W,N,N,N,N,N,Y
CA10002536,0200136,N,27,F,H,N,Y,Y,Y,Y,Y
CA10002537,0100267,N,67,F,W,N,N,Y,N,N,Y
CA10002538,0720028,D,65,F,W,Y,Y,Y,Y,N,Y
CA10002539,0720015,R,65,F,W,Y,N,Y,N,N,N
CA10002540,0100250,D,74,M,H,Y,N,N,N,Y,N
CA10002541,0100267,N,77,F,H,Y,Y,Y,Y,Y,Y
CA10002542,0720020,D,66,F,W,N,N,N,N,Y,Y
CA10002543,0100134,D,78,M,W,Y,Y,N,Y,Y,Y
CA10002544,0720022,R,47,F,H,Y,Y,Y,Y,N,Y
CA10002545,0720030,N,52,F,H,N,N,Y,Y,N,Y
CA10002546,0720020,D,57,M,H,Y,Y,N,N,N,N
CA10002547,0710053,D,69,M,W,N,N,Y,N,N,N
CA10002548,0250047,R,76,F,O,N,N,N,N,N,N
CA10002549,0720030,N,66,F,H,N,N,Y,N,N,N
CA10002550,0720021,N,23,F,W,Y,Y,N,Y,N,Y
CA10002551,0725014,D,61,F,W,Y,N,N,N,Y,N
CA10002552,0250052,R,51,M,W,Y,Y,Y,Y,Y,Y
CA10002553,0725006,D,65,F,A,Y,N,N,N,N,N
CA10002554,0720030,R,39,M,W,Y,Y,N,Y,N,N
CA10002555,0710052,D,19,F,W,Y,Y,Y,Y,Y,N
CA10002556,0200130,D,60,F,W,N,N,N,N,N,N
CA10002557,0725007,D,36,U,A,Y,N,N,N,N,N
CA10002558,0710053,R,49,F,B,Y,N,Y,Y,N,Y
CA10002559,0200117,N,41,F,W,N,N,Y,N,N,N
CA10002560,0720019,D,82,F,H,Y,N,Y,Y,Y,Y
CA10002561,0720020,D,55,U,W,N,N,N,Y,N,N
CA10002562,0720018,D,60,U,W,N,Y,N,N,N,Y
CA10002563,0720025,D,21,M,H,Y,N,N,N,N,N
CA10002564,0720018,D,26,U,W,N,Y,Y,N,N,Y
CA10002565,0720021,D,71,M,W,Y,Y,Y,Y,Y,Y
CA10002566,0720011,R,49,M,H,Y,N,N,N,N,N
CA10002567,0725002,D,38,M,W,Y,N,N,N,Y,N
CA10002568,0725006,D,80,F,W,N,N,N,N,N,N
CA10002569,0720014,D,83,M,W,Y,Y,Y,Y,Y,Y
CA10002570,0720027,D,84,M,W,N,N,N,N,N,Y
CA10002571,0725015,D,52,M,B,Y,N,Y,N,Y,N
CA10002572,0710053,N,22,M,W,Y,Y,Y,Y,Y,N
CA10002573,0725012,D,39,M,W,Y,N,N,Y,N,Y
CA10002574,0725009,N,67,M,B,Y,N,N,Y,N,N
CA10002575,0710050,R,18,F,A,Y,Y,Y,N,N,Y
CA10002576,0720026,R,46,M,H,N,N,N,N,N,N
CA10002577,0200147,R,34,F,A,Y,N,N,Y,Y,Y
CA10002578,0720029,N,45,M,W,N,N,N,Y,N,N
CA10002579,0100250,N,38,F,W,N,N,N,N,N,N
CA10002580,0725005,R,75,F,O,Y,Y,Y,Y,N,N
CA10002581,0725012,D,71,F,A,Y,N,Y,Y,N,N
CA10002582,0100134,N,53,F,B,N,Y,Y,Y,Y,Y
CA10002583,0725006,R,54,F,W,Y,N,Y,Y,N,N
CA10002584,0725001,N,58,F,W,Y,N,N,Y,N,N
CA10002585,0250052,D,28,M,H,Y,N,Y,Y,Y,Y
CA10002586,0200117,D,66,M,W,Y,N,Y,N,N,N
CA10002587,0725005,D,32,M,W,Y,N,Y,Y,Y,N
CA10002588,0200142,D,76,M,W,N,N,N,Y,N,N
CA10002589,0720014,N,61,F,H,Y,Y,N,Y,N,N
CA10002590,0720028,D,28,M,W,N,N,N,N,N,N
CA10002591,0725006,N,34,F,H,N,N,Y,Y,N,N
CA10002592,0200142,D,27,M,W,Y,N,N,Y,N,N
CA10002593,0710053,N,37,M,W,Y,N,N,N,N,N
CA10002594,0720024,D,36,M,W,Y,N,N,N,N,N
CA10002595,0710053,N,19,F,W,Y,Y,Y,Y,Y,Y
CA10002596,0200147,D,29,F,A,Y,N,Y,Y,Y,N
CA10002597,0710053,D,79,F,W,Y,N,Y,Y,Y,Y
CA10002598,0720030,D,32,M,W,Y,N,N,N,N,Y
CA10002599,0725011,D,73,F,A,Y,Y,Y,Y,N,Y
CA10002600,0100250,D,39,F,A,Y,N,N,Y,N,N
CA10002601,0200142,D,85,U,W,Y,N,Y,Y,Y,N
CA10002602,0200122,D,31,F,A,N,Y,Y,Y,Y,Y
CA10002603,0250052,D,74,U,W,N,N,Y,Y,Y,N
CA10002604,0200048,N,28,M,H,Y,N,Y,Y,N,N
CA10002605,0720012,D,21,M,H,Y,Y,N,N,N,N
CA10002606,0100250,N,27,M,W,Y,N,N,N,N,N
CA10002607,0725003,N,37,M,H,Y,N,N,N,N,N
CA10002608,0200048,D,25,M,A,Y,N,N,N,N,N
CA10002609,0725011,R,25,M,A,Y,Y,Y,Y,Y,Y
CA10002610,0725005,D,49,F,W,Y,N,N,Y,Y,N
CA10002611,0100134,D,21,F,A,N,Y,Y,Y,Y,Y
CA10002612,0725013,D,69,M,W,Y,Y,N,N,N,N
CA10002613,0710050,N,60,F,W,Y,Y,N,N,N,N
CA10002614,0720015,D,61,F,W,Y,Y,N,Y,N,N
CA10002615,0250052,N,84,F,H,N,Y,Y,Y,Y,Y
CA10002616,0725015,D,42,M,W,Y,Y,Y,Y,Y,Y
CA10002617,0725013,N,84,M,W,Y,Y,N,N,Y,N
CA10002618,0720013,N,39,F,W,Y,Y,Y,Y,Y,Y
CA10002619,0725013,D,65,M,W,Y,N,N,N,Y,N
CA10002620,0720011,N,21,F,A,Y,Y,Y,Y,Y,Y
CA10002621,0725002,N,66,U,A,N,Y,N,Y,Y,N
CA10002622,0725016,R,81,F,O,N,N,N,N,N,N
CA10002623,0725016,D,63,F,H,N,Y,Y,Y,Y,Y
CA10002624,0200136,N,37,U,B,Y,N,N,N,N,N
CA10002625,0725011,N,44,M,W,Y,N,N,N,Y,N
CA10002626,0725012,D,42,M,H,Y,Y,N,N,Y,Y
CA10002627,0725013,D,51,F,H,Y,N,N,N,N,N
CA10002628,0720022,D,77,M,H,Y,Y,Y,Y,Y,N
CA10002629,0725013,R,63,M,H,Y,N,Y,N,N,N
CA10002630,0725006,D,63,F,W,N,N,N,Y,N,N
CA10002631,0725007,D,26,F,W,Y,Y,Y,Y,Y,Y
CA10002632,0725005,D,70,F,W,N,N,N,N,N,Y
CA10002633,0725016,D,24,M,W,Y,N,Y,N,Y,N
CA10002634,0200048,D,48,M,W,Y,N,N,N,Y,N
CA10002635,0725002,D,49,M,W,Y,N,Y,Y,Y,Y
CA10002636,0725013,N,63,F,H,Y,N,N,Y,Y,N
CA10002637,0725002,N,78,M,W,N,Y,N,N,N,N
CA10002638,0100267,D,84,F,W,Y,N,N,N,Y,N
CA10002639,0720017,N,50,M,H,N,N,N,N,N,N
CA10002640,0200147,D,56,F,W,N,N,N,N,N,N
CA10002641,0200147,R,81,U,H,Y,N,N,N,N,Y
CA10002642,0200122,D,36,M,W,N,N,N,N,N,Y
CA10002643,0725010,R,69,F,O,N,Y,Y,Y,Y,Y
CA10002644,0725015,R,45,F,H,Y,Y,Y,N,N,Y
CA10002645,0725007,D,19,M,O,Y,N,N,N,Y,Y
CA10002646,0720025,D,25,F,W,Y,N,N,N,N,N
CA10002647,0720023,D,22,F,A,Y,Y,Y,Y,N,Y
CA10002648,0720026,N,70,F,W,Y,Y,Y,Y,N,N
CA10002649,0720020,R,72,F,W,Y,Y,Y,Y,Y,Y
CA10002650,0720028,N,18,F,H,Y,Y,Y,Y,Y,N
CA10002651,0710049,D,45,M,H,Y,N,Y,N,Y,Y
CA10002652,0725001,D,22,U,W,Y,N,N,N,N,Y
CA10002653,0200136,D,37,M,W,Y,Y,Y,N,Y,N
CA10002654,0100250,D,63,F,A,Y,N,Y,N,Y,Y
CA10002655,0710051,R,37,F,W,N,N,N,Y,Y,N
CA10002656,0710049,N,40,M,H,Y,Y,Y,Y,Y,Y
CA10002657,0200029,D,57,M,W,N,Y,N,Y,N,N
CA10002658,0725005,D,83,M,W,N,N,Y,Y,Y,N
CA10002659,0710052,N,46,M,W,Y,N,N,N,N,N
CA10002660,0725004,N,20,F,H,Y,Y,N,Y,N,N
CA10002661,0720023,D,46,F,H,N,Y,Y,Y,N,Y
CA10002662,0720030,N,84,F,H,Y,N,Y,Y,Y,Y
CA10002663,0720021,D,77,F,H,Y,Y,Y,N,Y,Y
CA10002664,0720015,D,71,U,H,N,N,N,Y,Y,N
CA10002665,0725009,D,85,M,H,Y,Y,Y,Y,Y,Y
CA10002666,0720028,D,72,M,W,Y,N,N,Y,N,Y
CA10002667,0720022,N,39,M,W,Y,Y,N,Y,Y,N
CA10002668,0720030,D,50,F,A,Y,Y,Y,Y,Y,Y
CA10002669,0725004,D,65,M,W,Y,Y,Y,N,Y,N
CA10002670,0720021,R,66,F,W,N,N,N,N,N,N
CA10002671,0200142,D,44,M,W,Y,Y,N,Y,Y,Y
CA10002672,0100267,D,19,M,W,Y,N,Y,Y,N,N
CA10002673,0720011,D,75,F,W,Y,N,N,N,N,N
CA10002674,0720022,N,25,F,H,Y,Y,Y,Y,N,Y
CA10002675,0720015,D,31,M,W,N,Y,Y,Y,N,Y
CA10002676,0725012,R,47,F,H,Y,N,N,N,N,N
CA10002677,0725004,N,67,M,A,Y,Y,Y,N,Y,Y
CA10002678,0725010,D,82,M,W,Y,Y,Y,Y,Y,Y
CA10002679,0720017,R,59,M,W,N,N,N,N,Y,N
CA10002680,0200142,N,46,M,A,Y,N,N,Y,Y,N
CA10002681,0720016,D,48,F,W,Y,Y,Y,Y,N,Y
CA10002682,0720011,D,25,M,W,Y,Y,N,N,N,N
CA10002683,0200147,R,32,F,W,N,N,N,N,N,N
CA10002684,0725007,D,26,F,A,Y,Y,Y,Y,Y,Y
CA10002685,0725016,D,71,F,H,Y,Y,Y,Y,Y,N
CA10002686,0720013,D,79,M,W,Y,N,Y,Y,Y,Y
CA10002687,0720026,D,65,F,W,N,N,N,N,N,Y
CA10002688,0725002,D,65,M,W,Y,Y,Y,Y,Y,N
CA10002689,0720020,D,82,M,H,Y,Y,Y,Y,N,Y
CA10002690,0200142,D,64,M,A,Y,N,Y,N,N,N
CA10002691,0250047,N,63,M,W,N,N,N,Y,N,N
CA10002692,0720022,D,27,F,W,Y,N,Y,N,Y,Y
CA10002693,0200048,D,41,F,H,N,N,N,N,N,N
CA10002694,0200048,N,58,F,W,Y,Y,Y,Y,Y,N
CA10002695,0200130,D,47,F,H,N,Y,Y,Y,N,N
CA10002696,0720029,D,35,M,H,Y,Y,Y,Y,Y,Y
CA10002697,0720030,D,31,F,A,Y,N,N,N,N,N
CA10002698,0720014,R,29,M,H,N,N,Y,Y,N,N
CA10002699,0720027,D,19,M,H,Y,N,N,N,N,N
CA10002700,0100267,D,48,M,W,N,Y,Y,Y,Y,Y
CA10002701,0720013,D,82,M,H,Y,Y,Y,Y,N,N
CA10002702,0725015,N,23,F,W,Y,Y,Y,N,Y,N
CA10002703,0725003,N,73,M,H,Y,N,Y,Y,Y,Y
CA10002704,0720014,R,23,M,B,Y,N,N,N,Y,N
CA10002705,0720016,D,58,F,W,Y,N,N,N,N,N
CA10002706,0720016,N,35,F,W,N,N,Y,N,Y,N
CA10002707,0720030,D,70,F,W,Y,Y,N,N,N,Y
CA10002708,0720015,D,81,U,W,N,Y,Y,N,N,N
CA10002709,0720016,D,22,M,W,Y,N,N,N,Y,N
CA10002710,0725016,D,61,F,W,Y,N,Y,Y,Y,N
CA10002711,0720015,N,20,M,B,Y,Y,Y,Y,N,N
CA10002712,0200117,R,52,F,A,N,Y,Y,N,Y,Y
CA10002713,0725013,D,80,F,W,N,N,N,N,N,N
CA10002714,0200136,D,56,M,W,Y,N,N,N,N,N
CA10002715,0725005,D,84,M,W,Y,Y,Y,Y,N,Y
CA10002716,0720021,D,73,F,H,Y,Y,N,N,N,N
CA10002717,0725011,D,56,F,B,Y,Y,N,Y,Y,Y
CA10002718,0200130,D,59,M,W,N,N,N,N,N,N
CA10002719,0710051,N,64,M,H,Y,N,Y,N,Y,Y
CA10002720,0720016,D,23,F,W,Y,N,N,N,N,N
CA10002721,0725002,N,58,M,H,N,N,N,N,N,N
CA10002722,0200130,N,34,M,H,Y,Y,N,Y,N,Y
CA10002723,0725014,D,19,F,W,Y,N,N,N,N,N
CA10002724,0720011,N,44,M,W,Y,Y,N,N,Y,Y
CA10002725,0710052,D,75,M,W,Y,Y,Y,Y,Y,N
CA10002726,0720011,D,81,M,H,Y,N,N,N,N,N
CA10002727,0720022,D,69,M,H,Y,N,Y,N,N,N
CA10002728,0720019,R,83,M,A,N,Y,N,Y,Y,Y
CA10002729,0720012,N,23,F,W,N,Y,Y,Y,N,Y
CA10002730,0250052,D,68,F,W,N,N,Y,Y,Y,Y
CA10002731,0725010,N,69,M,H,N,N,Y,N,N,Y
CA10002732,0200147,D,34,M,H,Y,N,Y,N,Y,Y
CA10002733,0720020,R,72,M,H,N,Y,Y,Y,N,N
CA10002734,0720019,D,39,F,W,Y,N,Y,N,N,N
CA10002735,0250047,N,51,M,W,Y,N,N,N,Y,N
CA10002736,0725013,N,62,M,B,N,Y,Y,Y,Y,Y
CA10002737,0100250,N,46,F,W,Y,Y,N,N,N,N
CA10002738,0725014,D,65,F,W,Y,Y,Y,Y,Y,Y
CA10002739,0725006,N,61,F,W,Y,Y,Y,Y,N,Y
CA10002740,0200048,R,57,M,W,Y,N,Y,N,N,N
CA10002741,0725013,N,40,M,W,Y,Y,Y,Y,Y,Y
CA10002742,0100250,D,30,M,W,N,Y,N,Y,Y,Y
CA10002743,0720023,D,38,F,W,N,Y,Y,N,N,Y
CA10002744,0725011,D,50,F,H,N,Y,N,Y,Y,Y
CA10002745,0720022,R,85,F,W,Y,N,Y,N,Y,Y
CA10002746,0725005,N,33,M,W,Y,Y,Y,Y,Y,Y
CA10002747,0720028,N,38,F,A,Y,Y,N,N,Y,N
CA10002748,0250047,R,80,F,W,Y,Y,N,N,Y,Y
CA10002749,0200147,D,70,M,B,Y,Y,N,N,N,N
CA10002750,0200048,D,85,M,H,N,Y,Y,N,N,Y
CA10002751,0710053,D,45,F,A,Y,N,N,N,N,N
CA10002752,0725015,N,72,F,H,Y,Y,N,Y,Y,Y
CA10002753,0720016,D,51,F,H,N,N,N,N,N,N
CA10002754,0710051,D,58,F,H,Y,Y,Y,Y,Y,Y
CA10002755,0710052,D,85,F,W,Y,Y,Y,Y,Y,Y
CA10002756,0100267,D,79,F,W,Y,Y,N,N,N,Y
CA10002757,0710050,N,66,M,H,N,N,Y,Y,Y,Y
CA10002758,0710052,D,63,M,A,Y,Y,Y,Y,Y,Y
CA10002759,0200136,N,64,F,A,Y,N,Y,N,N,Y
CA10002760,0710052,D,68,F,H,Y,N,N,N,Y,Y
CA10002761,0710051,D,60,F,H,Y,N,N,N,Y,Y
CA10002762,0720023,N,23,F,W,Y,N,Y,Y,N,N
CA10002763,0720028,D,78,M,W,N,Y,Y,Y,Y,Y
CA10002764,0720015,N,78,F,W,Y,N,N,N,N,N
CA10002765,0200147,D,77,M,W,Y,Y,N,Y,Y,N
CA10002766,0725005,D,38,F,W,Y,N,N,N,Y,N
CA10002767,0720030,D,84,U,B,Y,Y,Y,N,Y,N
CA10002768,0720013,D,82,F,W,N,N,N,N,N,Y
CA10002769,0725014,N,52,M,W,Y,Y,N,N,Y,N
CA10002770,0250047,D,19,M,W,Y,N,N,N,N,N
CA10002771,0710053,N,34,F,W,Y,Y,N,N,N,Y
CA10002772,0720016,D,50,M,B,N,N,Y,N,N,N
CA10002773,0100267,D,58,U,W,Y,N,N,Y,Y,Y
CA10002774,0725007,D,61,M,H,Y,Y,N,N,N,Y
CA10002775,0720030,D,69,M,W,Y,N,N,N,N,N
CA10002776,0100134,R,21,M,H,Y,Y,Y,Y,Y,Y
CA10002777,0200142,D,33,M,O,Y,Y,N,N,Y,Y
CA10002778,0725004,D,35,F,H,Y,Y,N,N,Y,N
CA10002779,0725006,D,48,F,W,N,N,N,N,N,N
CA10002780,0720023,D,75,F,W,Y,N,Y,N,N,Y
CA10002781,0200121,N,28,F,W,Y,N,N,Y,N,N
CA10002782,0200121,D,61,M,W,N,N,N,N,N,Y
CA10002783,0720029,D,49,M,W,Y,N,N,N,N,Y
CA10002784,0720016,D,61,M,H,Y,Y,Y,Y,Y,Y
CA10002785,0720028,R,50,M,H,Y,N,Y,N,Y,N
CA10002786,0720014,D,44,M,W,N,N,N,N,N,Y
CA10002787,0720011,N,75,F,B,Y,Y,Y,Y,Y,Y
CA10002788,0200136,D,54,F,H,Y,Y,Y,Y,Y,Y
CA10002789,0720015,D,54,F,W,Y,Y,N,N,N,Y
CA10002790,0250047,D,61,F,H,N,Y,Y,Y,N,N
CA10002791,0720019,N,51,F,H,Y,Y,Y,N,Y,Y
CA10002792,0720015,R,26,F,H,Y,N,N,Y,N,N
CA10002793,0720013,N,64,M,W,Y,Y,N,N,Y,Y
CA10002794,0200122,N,45,M,H,N,N,N,N,N,Y
CA10002795,0725001,N,18,M,H,Y,Y,Y,N,Y,Y
CA10002796,0720013,D,78,F,H,Y,Y,Y,Y,Y,Y
CA10002797,0725001,D,49,F,H,Y,N,N,N,N,N
CA10002798,0100250,D,22,M,H,Y,N,Y,Y,Y,Y
CA10002799,0200029,D,42,F,H,Y,N,N,N,Y,N
CA10002800,0710050,D,75,F,B,Y,Y,N,N,N,N
CA10002801,0200121,D,70,F,W,Y,N,N,Y,Y,Y
CA10002802,0725006,D,41,M,H,Y,Y,Y,N,Y,Y
CA10002803,0720021,D,42,F,H,Y,N,N,N,N,N
CA10002804,0725005,D,78,M,A,N,Y,Y,Y,Y,Y
CA10002805,0720016,D,45,U,W,Y,N,N,N,N,N
CA10002806,0725001,N,19,F,H,N,N,Y,N,N,N
CA10002807,0720029,N,67,M,O,N,N,Y,N,Y,Y
CA10002808,0200136,R,35,M,W,Y,N,Y,Y,Y,Y
CA10002809,0720016,D,26,M,W,N,N,N,N,N,N
CA10002810,0725012,N,59,F,H,N,N,N,N,N,N
CA10002811,0720015,D,76,F,W,Y,N,Y,Y,Y,Y
CA10002812,0725003,N,51,F,B,Y,N,N,Y,Y,Y
CA10002813,0720019,N,42,F,H,Y,Y,Y,N,Y,Y
CA10002814,0200121,D,65,M,W,N,Y,Y,Y,Y,Y
CA10002815,0720018,N,30,M,W,N,N,N,N,N,N
CA10002816,0725007,D,82,F,W,Y,N,Y,N,N,N
CA10002817,0710052,R,44,M,W,Y,N,N,N,N,N
CA10002818,0100267,N,37,M,W,N,Y,Y,Y,N,Y
CA10002819,0720015,D,20,M,W,Y,Y,Y,Y,N,Y
CA10002820,0720024,D,42,M,B,Y,Y,Y,Y,Y,Y
CA10002821,0100134,D,37,F,O,Y,Y,Y,Y,N,Y
CA10002822,0720020,R,37,M,W,Y,Y,Y,Y,Y,Y
CA10002823,0100267,R,46,M,W,Y,Y,N,Y,Y,Y
CA10002824,0200136,N,76,F,A,Y,Y,N,N,Y,N
CA10002825,0100134,N,73,F,W,Y,Y,N,N,N,Y
CA10002826,0725016,N,76,F,W,Y,N,N,N,N,N
CA10002827,0710049,D,65,M,W,N,Y,Y,N,Y,N
CA10002828,0720029,N,42,M,W,N,Y,Y,Y,Y,N
CA10002829,0725002,D,60,F,W,Y,Y,Y,Y,N,Y
CA10002830,0720024,D,58,M,H,Y,Y,Y,Y,N,Y
CA10002831,0720012,N,65,F,W,N,Y,N,N,N,N
CA10002832,0710049,N,75,M,H,Y,Y,Y,Y,Y,Y
CA10002833,0725007,D,39,F,H,Y,N,N,N,N,N
CA10002834,0725015,D,65,M,W,N,Y,Y,N,Y,N
CA10002835,0725011,D,48,M,H,Y,N,N,N,N,N
CA10002836,0720027,R,49,F,W,N,N,Y,N,Y,N
CA10002837,0725008,N,23,M,H,Y,N,N,N,Y,N
CA10002838,0725015,N,77,M,W,Y,N,N,N,N,N
CA10002839,0725003,N,72,M,B,N,Y,Y,Y,Y,Y
CA10002840,0725002,D,67,F,H,Y,Y,Y,N,Y,Y
CA10002841,0725012,R,73,F,W,Y,Y,Y,Y,Y,Y
CA10002842,0250047,R,81,F,H,N,Y,N,N,N,Y
CA10002843,0725016,N,24,M,H,Y,N,N,N,Y,N
CA10002844,0725003,D,69,M,W,Y,Y,Y,N,Y,N
CA10002845,0720029,D,39,M,W,N,N,N,N,N,N
CA10002846,0725009,D,76,F,H,Y,N,N,Y,N,N
CA10002847,0725013,D,85,M,W,Y,Y,Y,Y,N,Y
CA10002848,0710053,N,75,F,W,Y,N,N,N,N,N
CA10002849,0720015,N,78,F,W,Y,Y,Y,Y,Y,N
CA10002850,0720028,D,37,M,W,Y,N,N,N,Y,Y
CA10002851,0725002,D,49,F,W,Y,Y,Y,Y,Y,Y
CA10002852,0710049,R,60,F,W,Y,Y,N,Y,N,Y
CA10002853,0200122,D,41,F,W,Y,N,N,N,N,N
CA10002854,0200130,R,46,M,H,Y,Y,N,N,N,Y
CA10002855,0725016,N,65,F,H,Y,Y,Y,Y,Y,Y
CA10002856,0720021,N,44,M,W,Y,Y,Y,Y,N,N
CA10002857,0720013,N,63,M,W,Y,N,Y,N,Y,N
CA10002858,0725006,D,65,F,W,N,N,Y,Y,Y,N
CA10002859,0725012,N,18,F,W,Y,Y,N,Y,N,N
CA10002860,0725013,D,25,F,W,Y,N,Y,Y,Y,Y
CA10002861,0720029,R,32,F,W,N,N,N,N,N,N
CA10002862,0725003,D,45,U,H,N,N,N,N,N,N
CA10002863,0725002,D,30,M,H,N,Y,Y,Y,Y,N
CA10002864,0710053,D,38,M,W,Y,N,N,N,Y,N
CA10002865,0710049,N,50,F,H,N,Y,Y,Y,Y,N
CA10002866,0710050,D,55,M,W,Y,N,N,N,N,N
CA10002867,0725008,D,24,M,H,Y,Y,N,Y,Y,N
CA10002868,0720017,R,61,M,W,Y,Y,N,N,N,N
CA10002869,0720017,D,67,F,A,Y,Y,N,N,N,Y
CA10002870,0250052,D,43,M,W,N,Y,N,N,N,Y
CA10002871,0725006,D,58,F,W,Y,N,N,N,N,N
CA10002872,0725013,N,40,M,H,Y,N,Y,N,N,N
CA10002873,0200122,N,32,M,H,Y,Y,Y,Y,N,Y
CA10002874,0710053,D,39,M,W,Y,N,N,Y,N,N
CA10002875,0725001,D,56,F,W,Y,N,N,N,N,N
CA10002876,0200136,N,41,F,W,Y,Y,N,Y,Y,Y
CA10002877,0710052,D,33,U,B,Y,Y,Y,Y,N,Y
CA10002878,0720012,R,45,M,W,Y,N,N,N,N,N
CA10002879,0100134,D,34,M,H,N,N,N,N,N,N
CA10002880,0200142,D,35,M,B,Y,N,N,N,N,Y
CA10002881,0720016,D,57,F,H,Y,N,N,N,N,N
CA10002882,0720019,D,68,F,W,Y,N,N,N,N,Y
CA10002883,0720013,R,55,F,W,Y,Y,Y,Y,N,Y
CA10002884,0725013,D,81,U,W,Y,N,Y,N,N,N
CA10002885,0725009,D,44,F,W,Y,N,N,N,N,N
CA10002886,0710049,D,31,F,W,N,N,N,N,N,N
CA10002887,0720021,D,72,F,W,Y,N,N,N,N,N
CA10002888,0725003,R,28,F,H,Y,Y,Y,Y,N,Y
CA10002889,0250047,N,49,M,W,Y,Y,Y,N,Y,Y
CA10002890,0725008,D,56,F,H,Y,N,Y,N,Y,N
CA10002891,0720018,R,27,M,B,Y,N,N,N,N,N
CA10002892,0710052,D,39,M,W,Y,Y,N,N,N,N
CA10002893,0720014,N,30,F,W,Y,Y,N,N,Y,N
CA10002894,0720013,D,47,U,H,Y,Y,Y,N,N,Y
CA10002895,0200048,N,48,F,B,N,Y,Y,N,Y,Y
CA10002896,0100267,D,43,F,H,N,Y,Y,Y,Y,Y
CA10002897,0720025,D,47,M,A,Y,N,N,Y,Y,N
CA10002898,0200142,N,58,F,W,Y,N,N,Y,N,N
CA10002899,0200121,D,82,M,O,N,Y,Y,Y,Y,Y
CA10002900,0100250,R,30,F,W,Y,N,N,N,N,N
CA10002901,0720024,R,56,M,W,Y,Y,Y,Y,Y,Y
CA10002902,0720026,N,42,M,W,Y,N,N,N,Y,Y
CA10002903,0250047,D,57,F,W,N,N,Y,Y,N,N
CA10002904,0710053,D,68,M,W,Y,Y,Y,Y,N,Y
CA10002905,0200029,D,78,F,O,Y,Y,Y,N,Y,N
CA10002906,0200130,D,28,F,H,Y,Y,Y,N,Y,Y
CA10002907,0720027,D,76,F,W,N,Y,Y,N,Y,Y
CA10002908,0720030,D,28,F,W,Y,N,N,Y,N,Y
CA10002909,0200122,D,50,M,H,Y,N,N,N,N,N
CA10002910,0200122,D,21,F,O,Y,N,N,Y,N,N
CA10002911,0720023,D,58,F,H,Y,Y,N,N,N,N
CA10002912,0720015,N,57,F,H,Y,Y,N,Y,Y,Y
CA10002913,0725016,N,76,M,O,Y,N,Y,N,N,N
CA10002914,0725005,N,63,F,W,N,Y,Y,Y,N,Y
CA10002915,0720025,D,70,F,H,N,N,N,N,N,N
CA10002916,0200130,D,31,F,W,Y,Y,Y,Y,Y,Y
CA10002917,0720023,D,26,U,H,N,Y,Y,Y,Y,Y
CA10002918,0200121,D,57,F,W,Y,Y,N,Y,Y,Y
CA10002919,0720023,D,51,F,W,Y,Y,N,Y,Y,Y
CA10002920,0720012,N,24,F,H,N,Y,Y,Y,Y,Y
CA10002921,0720028,D,79,F,W,Y,N,N,N,Y,N
CA10002922,0200121,D,77,M,W,Y,N,N,N,N,N
CA10002923,0710053,D,85,M,B,Y,Y,N,N,Y,Y
CA10002924,0710051,N,66,F,W,Y,N,N,Y,N,Y
CA10002925,0710050,D,76,M,H,N,N,Y,Y,Y,Y
CA10002926,0725006,N,44,M,W,Y,N,N,Y,N,Y
CA10002927,0720029,D,21,F,W,Y,Y,Y,Y,Y,Y
CA10002928,0200130,R,27,U,W,N,N,Y,Y,N,Y
CA10002929,0725014,R,51,F,W,Y,Y,Y,N,Y,N
CA10002930,0725001,N,52,F,W,N,N,N,N,N,N
